exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
o17Jfkt,Lever Incline Chest Press V. 2,3,leverage machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/o17Jfkt.gif,"Step:1 Adjust the seat height and backrest angle on the leverage machine to a comfortable position. | Step:2 Sit on the machine with your back against the backrest and your feet flat on the floor. | Step:3 Grasp the handles with an overhand grip and position your hands slightly wider than shoulder-width apart. | Step:4 Push the handles forward and away from your body until your arms are fully extended, but without locking your elbows. | Step:5 Pause for a moment at the fully extended position, then slowly bend your elbows and lower the handles back towards your chest. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
cwsAI4G,Dumbbell Decline Shrug,2,dumbbell,traps,"shoulders, rhomboids",back,3,https://static.exercisedb.dev/media/cwsAI4G.gif,"Step:1 Set up a decline bench at a 45-degree angle. | Step:2 Lie face down on the bench with your chest and stomach resting against it. | Step:3 Hold a dumbbell in each hand with your arms fully extended towards the floor. | Step:4 Keeping your arms straight, raise your shoulders towards your ears as high as possible. | Step:5 Hold the contraction for a moment, then slowly lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
t8iSghb,Barbell Lunge,2,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/t8iSghb.gif,"Step:1 Start by standing with your feet shoulder-width apart and a barbell resting on your upper back. | Step:2 Take a step forward with your right foot, keeping your torso upright. | Step:3 Lower your body by bending your right knee until your thigh is parallel to the ground. | Step:4 Push through your right heel to return to the starting position. | Step:5 Repeat with your left leg, alternating legs for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
aqvSOQE,Cable Cross-Over Revers Fly,3,cable,delts,"rhomboids, trapezius",shoulders,3,https://static.exercisedb.dev/media/aqvSOQE.gif,"Step:1 Attach a D-handle to each low pulley cable and stand in the middle of the cable crossover machine. | Step:2 Grasp the handles with a pronated grip (palms facing down) and take a step forward, positioning your feet shoulder-width apart. | Step:3 Bend your knees slightly and lean forward at the waist, keeping your back straight and your abs engaged. | Step:4 With your arms extended out to the sides and slightly bent at the elbows, exhale and squeeze your shoulder blades together as you pull the cables back and upward in a reverse fly motion. | Step:5 Pause for a moment at the peak contraction, then inhale and slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
dCPESfR,Barbell Standing Bradford Press,2,barbell,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/dCPESfR.gif,"Step:1 Stand with your feet shoulder-width apart and hold the barbell in front of your shoulders with an overhand grip. | Step:2 Press the barbell overhead, fully extending your arms. | Step:3 Lower the barbell back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
f7Y9eDZ,Barbell Thruster,2,barbell,delts,"quadriceps, glutes, hamstrings, core",shoulders,5,https://static.exercisedb.dev/media/f7Y9eDZ.gif,"Step:1 Start by standing with your feet shoulder-width apart, holding a barbell at shoulder height with an overhand grip. | Step:2 Lower into a squat position by bending your knees and pushing your hips back. | Step:3 As you reach the bottom of the squat, explosively drive through your heels to stand up, simultaneously pressing the barbell overhead. | Step:4 Lower the barbell back to shoulder height as you lower back into the squat position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
r5DgrW9,Dumbbell Supported Squat,2,dumbbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/r5DgrW9.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand at your sides. | Step:2 Keeping your chest up and core engaged, slowly lower your body down by bending your knees and pushing your hips back. | Step:3 Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:4 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
7saC5zz,Cable Decline Fly,3,cable,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/7saC5zz.gif,"Step:1 Adjust the cable machine to a decline position. | Step:2 Stand facing away from the machine with your feet shoulder-width apart. | Step:3 Hold the handles with your palms facing forward and your arms extended straight out in front of you. | Step:4 Keeping a slight bend in your elbows, open your arms out to the sides in a controlled motion. | Step:5 Pause for a moment at the fully extended position, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
gfk9kD4,Barbell Overhead Squat,2,barbell,quads,"glutes, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/gfk9kD4.gif,"Step:1 Stand with your feet shoulder-width apart and toes slightly turned out. | Step:2 Hold the barbell with a wide grip, positioning it overhead with your arms fully extended. | Step:3 Engage your core and lower your body down into a squat position, keeping your chest up and knees tracking over your toes. | Step:4 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
DotAgEF,Barbell Reverse Grip Decline Bench Press,2,barbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/DotAgEF.gif,"Step:1 Lie on a decline bench with your feet secured and your head lower than your hips. | Step:2 Grasp the barbell with a reverse grip, slightly wider than shoulder-width apart. | Step:3 Unrack the barbell and lower it slowly towards your chest, keeping your elbows tucked in. | Step:4 Pause for a moment at the bottom, then push the barbell back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
IeTIEqg,Barbell Front Chest Squat,3,barbell,glutes,"quadriceps, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/IeTIEqg.gif,"Step:1 Start by standing with your feet shoulder-width apart, toes slightly turned out. | Step:2 Hold the barbell in front of your chest with your hands shoulder-width apart, elbows pointing forward. | Step:3 Engage your core and keep your chest up as you lower your body down into a squat position, pushing your hips back and bending your knees. | Step:4 Lower until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
GUT8I22,Lever Deadlift,4,leverage machine,glutes,"hamstrings, quadriceps",upper legs,3,https://static.exercisedb.dev/media/GUT8I22.gif,"Step:1 Adjust the seat height and foot platform to your desired position. | Step:2 Sit on the machine with your back against the pad and your feet flat on the foot platform. | Step:3 Grasp the handles or the sides of the seat for stability. | Step:4 Engage your glutes and hamstrings, and push through your heels to lift the weight up. | Step:5 Keep your back straight and avoid rounding your shoulders. | Step:6 Extend your hips fully at the top of the movement, squeezing your glutes. | Step:7 Lower the weight back down in a controlled manner, keeping tension on your glutes and hamstrings. | Step:8 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,4.0,6.0,6.0,7.0,6.0,4.5
zHEpuuc,Cable Assisted Inverse Leg Curl,2,cable,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/zHEpuuc.gif,"Step:1 Adjust the cable machine so that the ankle attachment is at the lowest setting. | Step:2 Lie face down on the bench with your legs straight and the ankle attachment secured to your ankles. | Step:3 Hold onto the handles of the bench for stability. | Step:4 Keeping your upper body stationary, exhale and curl your legs up towards your glutes by flexing your knees. | Step:5 Pause for a moment at the top of the movement, squeezing your hamstrings. | Step:6 Inhale and slowly lower your legs back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
HBYyX94,Barbell Split Squat V. 2,2,barbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/HBYyX94.gif,"Step:1 Start by standing with your feet shoulder-width apart, holding a barbell across your upper back. | Step:2 Take a large step forward with your right foot, keeping your torso upright. | Step:3 Lower your body by bending your knees and hips until your right thigh is parallel to the ground. | Step:4 Pause for a moment, then push through your right heel to return to the starting position. | Step:5 Repeat with your left leg forward for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
bTpEUcm,Barbell Low Bar Squat,2,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/bTpEUcm.gif,"Step:1 Stand with your feet shoulder-width apart and the barbell resting on your upper back. | Step:2 Keeping your chest up and core engaged, slowly lower your body by bending your knees and pushing your hips back. | Step:3 Continue lowering until your thighs are parallel to the ground or slightly below. | Step:4 Pause for a moment, then push through your heels to return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
CvPn9WV,Cable Standing Pulldown (With Rope),3,cable,biceps,"forearms, shoulders",upper arms,3,https://static.exercisedb.dev/media/CvPn9WV.gif,"Step:1 Attach a rope to the cable machine at the highest setting. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the rope with an overhand grip, palms facing down. | Step:4 Keep your back straight and core engaged throughout the exercise. | Step:5 Pull the rope down towards your thighs, squeezing your biceps. | Step:6 Pause for a moment at the bottom, then slowly release the rope back up. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
TUZLh71,Band Squat,2,band,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/TUZLh71.gif,"Step:1 Stand with your feet shoulder-width apart, with the band placed just above your knees. | Step:2 Keeping your chest up and core engaged, push your hips back and bend your knees to lower into a squat position. | Step:3 Make sure your knees are tracking over your toes and your weight is in your heels. | Step:4 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
945zpRg,Barbell Wide Reverse Grip Bench Press,3,barbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/945zpRg.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your back pressed against the bench. | Step:2 Grasp the barbell with a wide reverse grip, slightly wider than shoulder-width apart. | Step:3 Lift the barbell off the rack and hold it directly above your chest with your arms fully extended. | Step:4 Lower the barbell slowly towards your chest, keeping your elbows tucked in and your wrists straight. | Step:5 Pause for a moment when the barbell touches your chest, then push it back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
Am02iPd,Dumbbell One Arm Fly On Exercise Ball,3,dumbbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/Am02iPd.gif,"Step:1 Sit on an exercise ball with a dumbbell in one hand and your feet flat on the ground. | Step:2 Walk your feet forward and roll your body down until your upper back is resting on the exercise ball. | Step:3 Extend your arm with the dumbbell straight up above your chest, palm facing inwards. | Step:4 Slowly lower the dumbbell out to the side, keeping a slight bend in your elbow. | Step:5 Pause for a moment, then squeeze your chest muscles to bring the dumbbell back to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch arms.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
T0yTjgW,Lever Chest Press,2,leverage machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/T0yTjgW.gif,"Step:1 Adjust the seat height and position yourself on the machine with your back flat against the pad. | Step:2 Grasp the handles with an overhand grip and position your elbows at a 90-degree angle. | Step:3 Push the handles forward until your arms are fully extended, exhaling during the movement. | Step:4 Pause briefly at the end of the movement, then slowly return to the starting position, inhaling as you do so. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,8.0,6.0,5.0,3.0,4.5
Gu2rNJd,Smith Chair Squat,3,smith machine,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/Gu2rNJd.gif,"Step:1 Adjust the height of the smith machine bar to a comfortable position. | Step:2 Stand with your feet shoulder-width apart, toes slightly turned out. | Step:3 Place the barbell across your upper back, resting it on your traps. | Step:4 Engage your core and keep your chest up as you slowly lower your body by bending your knees and hips. | Step:5 Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:6 Pause for a moment, then push through your heels to return to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
bBi35y3,Dumbbell Standing Alternate Overhead Press,2,dumbbell,delts,"triceps, core",shoulders,3,https://static.exercisedb.dev/media/bBi35y3.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand at shoulder level with your palms facing forward. | Step:2 Press one dumbbell overhead, fully extending your arm. | Step:3 Lower the dumbbell back to shoulder level. | Step:4 Repeat with the other arm. | Step:5 Continue alternating arms for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
I1OBLnn,Weighted Svend Press,2,weighted,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/I1OBLnn.gif,"Step:1 Stand with your feet shoulder-width apart and hold a weight plate in front of your chest with both hands. | Step:2 Keep your elbows slightly bent and your palms facing each other. | Step:3 Press the weight plate straight out in front of you, fully extending your arms. | Step:4 Pause for a moment at the end of the movement, then slowly bring the weight plate back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,8.0,6.0,5.0,3.0,4.5
uKyN64F,Barbell One Leg Squat,2,barbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/uKyN64F.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell across your upper back. | Step:2 Lift one foot off the ground and extend it forward, keeping it parallel to the ground. | Step:3 Bend your standing leg and lower your body down as if sitting back into a chair, keeping your chest up and your back straight. | Step:4 Lower yourself until your thigh is parallel to the ground, then push through your heel to return to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch legs and repeat.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
YtaCTYl,Dumbbell One Arm Seated Neutral Wrist Curl,1,dumbbell,forearms,"biceps, brachialis",lower arms,3,https://static.exercisedb.dev/media/YtaCTYl.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold a dumbbell in one hand, palm facing up. | Step:2 Rest your forearm on your thigh, allowing your wrist to hang off the edge. | Step:3 Keeping your forearm stationary, curl your wrist upward as far as possible. | Step:4 Pause for a moment at the top, then slowly lower your wrist back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch to the other hand.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
9Tkqa9O,Kettlebell Windmill,3,kettlebell,abs,"obliques, shoulders",waist,3,https://static.exercisedb.dev/media/9Tkqa9O.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in your right hand overhead. | Step:2 Rotate your left foot outwards about 45 degrees and keep your right foot pointing forward. | Step:3 Bend your torso to the left side, keeping your right arm extended overhead and your eyes on the kettlebell. | Step:4 Lower your torso as far as you can while keeping your right arm straight and your left arm extended to the side. | Step:5 Pause for a moment, then return to the starting position by pushing through your right foot and engaging your obliques. | Step:6 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
cALkHHX,Dumbbell Iron Cross,2,dumbbell,delts,"triceps, chest",shoulders,3,https://static.exercisedb.dev/media/cALkHHX.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand at your sides. | Step:2 Raise your arms out to the sides until they are parallel to the ground, forming a T shape with your body. | Step:3 Pause for a moment, then slowly lower your arms back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
5eLRITT,Dumbbell Stiff Leg Deadlift,2,dumbbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/5eLRITT.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with an overhand grip. | Step:2 Keeping your back straight and your core engaged, hinge at the hips and lower the dumbbells towards the ground, allowing a slight bend in your knees. | Step:3 Lower the dumbbells until you feel a stretch in your hamstrings, then squeeze your glutes and push through your heels to return to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
x825CZm,Cable Seated Rear Lateral Raise,1,cable,delts,"traps, rhomboids",shoulders,3,https://static.exercisedb.dev/media/x825CZm.gif,"Step:1 Sit on a bench facing the cable machine with your feet flat on the ground. | Step:2 Grasp the cable handles with an overhand grip and extend your arms straight in front of you. | Step:3 Keeping your arms straight, slowly raise them out to the sides until they are parallel to the floor. | Step:4 Pause for a moment at the top, then slowly lower your arms back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,7.0,5.0,4.0,4.0,4.5
Ln9iTbU,Barbell Rear Delt Raise,1,barbell,delts,"traps, rhomboids",shoulders,3,https://static.exercisedb.dev/media/Ln9iTbU.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell with an overhand grip, palms facing down. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Raise the barbell out to the sides, keeping your arms straight, until they are parallel to the ground. | Step:4 Pause for a moment at the top, then slowly lower the barbell back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,7.0,5.0,4.0,4.0,4.5
CJwa0vD,Dumbbell Standing Bent Over One Arm Triceps Extension,1,dumbbell,triceps,"shoulders, back",upper arms,3,https://static.exercisedb.dev/media/CJwa0vD.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in one hand. | Step:2 Bend forward at the waist, keeping your back straight and parallel to the ground. | Step:3 Extend your arm straight back, keeping your elbow close to your body. | Step:4 Slowly lower the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
rDAiRf9,Dumbbell Incline One Arm Press,2,dumbbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/rDAiRf9.gif,"Step:1 Sit on an incline bench with a dumbbell in one hand, resting on your thigh. | Step:2 Lie back on the bench and position the dumbbell at shoulder level, palm facing forward. | Step:3 Press the dumbbell upward and slightly inward, extending your arm fully. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch to the other arm.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
xUwnBMT,Smith Seated Shoulder Press,3,smith machine,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/xUwnBMT.gif,"Step:1 Adjust the seat height so that the handles are at shoulder level. | Step:2 Sit on the machine with your back against the pad and your feet flat on the floor. | Step:3 Grasp the handles with an overhand grip and lift them off the supports, extending your arms fully. | Step:4 Lower the handles down to shoulder level, keeping your elbows slightly bent. | Step:5 Press the handles up overhead until your arms are fully extended. | Step:6 Pause for a moment at the top, then slowly lower the handles back down to shoulder level. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
i6LWjok,Barbell Pullover,2,barbell,lats,"chest, triceps",back,3,https://static.exercisedb.dev/media/i6LWjok.gif,"Step:1 Lie flat on a bench with your head at one end and your feet on the floor. | Step:2 Hold a barbell with a shoulder-width grip and extend your arms straight above your chest. | Step:3 Keeping your arms straight, lower the barbell behind your head in a controlled manner until you feel a stretch in your lats. | Step:4 Pause for a moment, then raise the barbell back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
9XjtHvS,Dumbbell Pullover,2,dumbbell,pectorals,"latissimus dorsi, triceps",chest,3,https://static.exercisedb.dev/media/9XjtHvS.gif,"Step:1 Lie flat on a bench with your head at one end and your feet on the floor. | Step:2 Hold a dumbbell with both hands and extend your arms straight above your chest. | Step:3 Keeping a slight bend in your elbows, slowly lower the dumbbell behind your head until you feel a stretch in your chest and shoulders. | Step:4 Pause for a moment, then raise the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
84sESNy,Dumbbell Seated One Arm Bicep Curl On Exercise Ball With Leg Raised,3,dumbbell,biceps,"forearms, shoulders",upper arms,3,https://static.exercisedb.dev/media/84sESNy.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and your back straight. | Step:2 Hold a dumbbell in one hand with your palm facing up and your arm fully extended. | Step:3 Place your other hand on your hip for stability. | Step:4 Slowly curl the dumbbell towards your shoulder, keeping your upper arm stationary. | Step:5 Pause for a moment at the top of the movement, squeezing your bicep. | Step:6 Slowly lower the dumbbell back to the starting position. | Step:7 Repeat for the desired number of repetitions. | Step:8 Switch arms and repeat the exercise.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
PDaMuyV,Dumbbell One Arm Incline Chest Press,3,dumbbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/PDaMuyV.gif,"Step:1 Adjust the incline bench to a 45-degree angle. | Step:2 Sit on the bench with your back against the pad and feet flat on the ground. | Step:3 Hold a dumbbell in one hand with an overhand grip, resting it on your shoulder. | Step:4 Push the dumbbell up and away from your body, extending your arm fully. | Step:5 Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch to the other arm.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
rEhi2o5,Dumbbell Lying Supination On Floor,2,dumbbell,forearms,"biceps, shoulders",lower arms,3,https://static.exercisedb.dev/media/rEhi2o5.gif,"Step:1 Lie flat on your back on the floor with your legs extended and your arms by your sides, holding a dumbbell in each hand. | Step:2 Rotate your palms to face up, keeping your elbows close to your sides. | Step:3 Slowly curl the dumbbells towards your shoulders, squeezing your forearms. | Step:4 Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
OM46QHm,Cable Pull Through (With Rope),2,cable,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/OM46QHm.gif,"Step:1 Stand facing away from the cable machine with your feet shoulder-width apart. | Step:2 Grab the rope attachment with both hands and step forward, creating tension in the cable. | Step:3 Bend at the hips and lower your upper body until it is parallel to the ground, keeping your back straight. | Step:4 Engage your glutes and hamstrings to pull your body back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
