exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
y8bYM8w,Band Single Leg Split Squat,2,band,quads,"glutes, hamstrings",upper legs,3,https://static.exercisedb.dev/media/y8bYM8w.gif,"Step:1 Stand with your feet hip-width apart and place a resistance band around your ankles. | Step:2 Take a big step forward with your right foot and a smaller step back with your left foot. | Step:3 Bend your knees and lower your body until your right thigh is parallel to the ground, keeping your left knee slightly above the ground. | Step:4 Push through your right heel to return to the starting position. | Step:5 Repeat on the other side.",0.0,8.5,7.5,0.0,10.0,6.0,0.0,8.5,0.0,9.0,Functional Training,5.6,4.2,7.3,7.3,5.2,8.5,8.0,6.0,5.0,3.0,5.4
j74M6Zn,Exercise Ball On The Wall Calf Raise (Tennis Ball Between Knees),2,dumbbell,calves,"quadriceps, hamstrings",lower legs,3,https://static.exercisedb.dev/media/j74M6Zn.gif,"Step:1 Stand with your back against a wall and place an exercise ball between your lower back and the wall. | Step:2 Position your feet shoulder-width apart and slightly in front of you. | Step:3 Hold a dumbbell in each hand, with your arms extended by your sides. | Step:4 Place a tennis ball between your knees. | Step:5 Raise your heels off the ground, lifting your body up onto your toes. | Step:6 Pause for a moment at the top, then slowly lower your heels back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
pP8wP2P,Dumbbell Neutral Grip Bench Press,2,dumbbell,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/pP8wP2P.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your back pressed against the bench. | Step:2 Hold a dumbbell in each hand with a neutral grip (palms facing each other) and your arms extended straight up over your chest. | Step:3 Slowly lower the dumbbells down towards your chest, keeping your elbows close to your body. | Step:4 Pause for a moment at the bottom, then push the dumbbells back up to the starting position, fully extending your arms. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
HJ63mSO,Barbell Lying Close-Grip Triceps Extension,2,barbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/HJ63mSO.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your head at the end of the bench. | Step:2 Grasp the barbell with a close grip, hands shoulder-width apart, palms facing up. | Step:3 Extend your arms fully, lifting the barbell above your chest. | Step:4 Keeping your upper arms stationary, slowly lower the barbell towards your forehead by bending your elbows. | Step:5 Pause for a moment at the bottom, then extend your arms back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
vYk8lqw,Dumbbell Incline Rear Lateral Raise,2,dumbbell,delts,"traps, rhomboids",shoulders,3,https://static.exercisedb.dev/media/vYk8lqw.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Sit on the bench with your chest against the backrest and hold a dumbbell in each hand. | Step:3 Extend your arms straight down with your palms facing each other. | Step:4 Keeping a slight bend in your elbows, raise your arms out to the sides until they are parallel to the ground. | Step:5 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
CQHoDm0,Ez Barbell Decline Triceps Extension,2,ez barbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/CQHoDm0.gif,"Step:1 Lie on a decline bench with your head lower than your feet and your feet secured. | Step:2 Hold the ez barbell with an overhand grip, hands shoulder-width apart. | Step:3 Extend your arms fully, keeping your elbows close to your head. | Step:4 Lower the barbell slowly towards your forehead, bending your elbows. | Step:5 Pause for a moment, then extend your arms back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
vBNyir7,Ez Barbell Reverse Grip Preacher Curl,2,ez barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/vBNyir7.gif,"Step:1 Sit on a preacher bench with your chest against the pad and your feet flat on the floor. | Step:2 Grasp the ez barbell with an underhand grip, hands shoulder-width apart. | Step:3 Rest your upper arms on the pad, allowing your forearms to hang down. | Step:4 Keeping your upper arms stationary, exhale and curl the barbell up towards your shoulders. | Step:5 Pause for a moment at the top, then inhale and slowly lower the barbell back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
UVL20oz,Otis Up,2,weighted,abs,"hip flexors, lower back",waist,3,https://static.exercisedb.dev/media/UVL20oz.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands behind your head with your elbows pointing outwards. | Step:3 Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
VQ3sNCn,Dumbbell Seated One Arm Kickback,2,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/VQ3sNCn.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold a dumbbell in one hand. | Step:2 Bend your torso forward at the waist, keeping your back straight and parallel to the ground. | Step:3 Extend your arm straight back, keeping your elbow close to your body. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
rQhGcin,Frog Planche,2,body weight,abs,"shoulders, chest, triceps",waist,4,https://static.exercisedb.dev/media/rQhGcin.gif,"Step:1 Start in a push-up position with your hands shoulder-width apart and your feet together. | Step:2 Bend your elbows and lower your body towards the ground, keeping your back straight. | Step:3 As you lower your body, lift your feet off the ground and bring your knees towards your chest. | Step:4 Hold this position for a few seconds, then extend your legs back out and push yourself back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
ufaxB52,Band Close-Grip Push-Up,2,band,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/ufaxB52.gif,"Step:1 Place a band around your upper arms, just above the elbows. | Step:2 Assume a push-up position with your hands directly under your shoulders and your body in a straight line from head to heels. | Step:3 Bend your elbows and lower your chest towards the ground, keeping your elbows close to your sides. | Step:4 Push through your palms to extend your arms and return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,8.5,8.0,6.0,5.0,3.0,0.0
BkxB8LW,Kettlebell Seated Press,2,kettlebell,delts,"triceps, core",shoulders,3,https://static.exercisedb.dev/media/BkxB8LW.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold a kettlebell in each hand at shoulder height, palms facing forward. | Step:3 Press the kettlebells overhead, fully extending your arms. | Step:4 Lower the kettlebells back to shoulder height. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
FkBIE6a,Dumbbell Lying Femoral,2,dumbbell,hamstrings,glutes,upper legs,2,https://static.exercisedb.dev/media/FkBIE6a.gif,"Step:1 Lie flat on your back with your legs extended and a dumbbell resting on your lower abdomen. | Step:2 Bend your knees and bring the dumbbell towards your glutes, keeping your feet flat on the ground. | Step:3 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
K1vlode,Weighted Triceps Dip On High Parallel Bars,2,weighted,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/K1vlode.gif,"Step:1 Position yourself between two parallel bars with your hands gripping the bars and your arms fully extended. | Step:2 Bend your elbows and lower your body until your upper arms are parallel to the ground. | Step:3 Pause for a moment, then push through your palms to straighten your arms and return to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
qx4fgX7,Dumbbell Single Leg Split Squat,2,dumbbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/qx4fgX7.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand. | Step:2 Take a step forward with one foot and position your feet so that your front foot is flat on the ground and your back foot is elevated on a bench or step. | Step:3 Lower your body by bending your front knee and hip, keeping your back knee slightly bent and your back heel off the ground. | Step:4 Continue lowering until your front thigh is parallel to the ground, then push through your front heel to return to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch legs and repeat.",0.0,8.5,7.5,0.0,10.0,6.0,0.0,8.5,0.0,9.0,Functional Training,5.6,4.2,7.3,7.3,5.2,8.5,8.0,6.0,5.0,3.0,5.4
mweqJin,Quick Feet V. 2,2,body weight,quads,"calves, hamstrings",upper legs,3,https://static.exercisedb.dev/media/mweqJin.gif,"Step:1 Stand with your feet shoulder-width apart and your arms by your sides. | Step:2 Begin by rapidly moving your feet up and down, as if you were running in place. | Step:3 Keep your movements quick and light, focusing on staying on the balls of your feet. | Step:4 Continue for the desired duration or number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
Mz6lLcW,Dumbbell Lunge With Bicep Curl,2,dumbbell,biceps,"quadriceps, hamstrings",upper arms,3,https://static.exercisedb.dev/media/Mz6lLcW.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with your palms facing forward. | Step:2 Take a step forward with your right foot, lowering your body into a lunge position. Your right knee should be bent at a 90-degree angle and your left knee should be hovering just above the ground. | Step:3 As you lunge forward, simultaneously curl the dumbbells towards your shoulders, keeping your elbows close to your body. | Step:4 Pause for a moment at the bottom of the lunge, then push through your right heel to return to the starting position, lowering the dumbbells back down to your sides. | Step:5 Repeat the lunge and bicep curl on the opposite side, stepping forward with your left foot. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
2kattbR,Ez Barbell Spider Curl,2,ez barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/2kattbR.gif,"Step:1 Stand with your feet shoulder-width apart and hold the ez barbell with an underhand grip, palms facing up. | Step:2 Rest your upper arms on a preacher bench or stability ball, allowing your elbows to hang down. | Step:3 Keeping your upper arms stationary, exhale and curl the barbell up towards your shoulders. | Step:4 Pause for a moment at the top, squeezing your biceps. | Step:5 Inhale and slowly lower the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
Qyk5J3p,Dumbbell Cross Body Hammer Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/Qyk5J3p.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing your body. | Step:2 Keep your elbows close to your torso and your upper arms stationary. | Step:3 Exhale and curl the weights while contracting your biceps, bringing the dumbbells across your body towards your opposite shoulder. | Step:4 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
gvsWLQw,Dumbbell Concentration Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/gvsWLQw.gif,"Step:1 Sit on a bench with your legs spread apart and a dumbbell in one hand, resting your elbow on the inside of your thigh. | Step:2 Fully extend your arm and hold the dumbbell with an underhand grip. | Step:3 Keeping your upper arm stationary, exhale and curl the weight up towards your shoulder while contracting your biceps. | Step:4 Continue to raise the dumbbell until your biceps are fully contracted and the dumbbell is at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly lower the dumbbell back to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
bdWcbaU,Frankenstein Squat,2,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/bdWcbaU.gif,"Step:1 Stand with your feet shoulder-width apart and hold the barbell in front of your body with straight arms. | Step:2 Keeping your back straight, lower your body by bending at the knees and hips, as if sitting back into a chair. | Step:3 Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:4 Pause for a moment, then push through your heels to return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
LrV4s90,Cable Wrist Curl,2,cable,forearms,"biceps, brachialis",lower arms,3,https://static.exercisedb.dev/media/LrV4s90.gif,"Step:1 Attach a straight bar to a low pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an underhand grip, palms facing up, and your hands shoulder-width apart. | Step:4 Rest your forearms on a bench or pad, with your wrists hanging off the edge. | Step:5 Keeping your forearms stationary, exhale and curl your wrists upward as far as possible. | Step:6 Pause for a moment at the top, then inhale and slowly lower the bar back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
dCJnuVq,Medicine Ball Chest Push From 3 Point Stance,2,medicine ball,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/dCJnuVq.gif,"Step:1 Start in a 3 point stance with one hand on the medicine ball and the other hand on the ground. | Step:2 Extend your legs and position your body in a straight line. | Step:3 Lower your chest towards the ground while keeping your back straight. | Step:4 Push the medicine ball away from your body, extending your arm fully. | Step:5 Return to the starting position and repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
2ORFMoR,Hack Calf Raise,2,sled machine,calves,"hamstrings, glutes",lower legs,3,https://static.exercisedb.dev/media/2ORFMoR.gif,"Step:1 Adjust the sled machine to a comfortable weight. | Step:2 Stand on the sled machine with your toes on the platform and your heels hanging off. | Step:3 Hold onto the handles for stability. | Step:4 Raise your heels as high as possible by pushing through the balls of your feet. | Step:5 Pause for a moment at the top, then slowly lower your heels back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
UVo2Qs2,Flutter Kicks,2,body weight,glutes,"hip flexors, lower abs",upper legs,3,https://static.exercisedb.dev/media/UVo2Qs2.gif,"Step:1 Lie flat on your back with your legs extended and your hands by your sides. | Step:2 Engage your core and lift your legs off the ground about 6 inches. | Step:3 Keeping your legs straight, alternate lifting one leg slightly higher than the other. | Step:4 Continue this fluttering motion for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
i5cEhka,Decline Push-Up,2,body weight,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/i5cEhka.gif,"Step:1 Place your hands on the ground slightly wider than shoulder-width apart, with your feet elevated on a stable surface. | Step:2 Keep your body in a straight line from head to toe, engaging your core muscles. | Step:3 Lower your chest towards the ground by bending your elbows, keeping them close to your body. | Step:4 Push through your palms to extend your arms and return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
Qqi7bko,Wide Grip Pull-Up,2,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/Qqi7bko.gif,Step:1 Hang from a pull-up bar with your palms facing away from you and your hands wider than shoulder-width apart. | Step:2 Engage your core and squeeze your shoulder blades together. | Step:3 Pull your body up towards the bar until your chin is above the bar. | Step:4 Lower your body back down to the starting position with control. | Step:5 Repeat for the desired number of repetitions.,0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
1qrWgZ2,Dumbbell Decline Hammer Press,2,dumbbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/1qrWgZ2.gif,"Step:1 Lie on a decline bench with your feet secured and your head lower than your hips. | Step:2 Hold a dumbbell in each hand with your palms facing each other and your arms extended above your chest. | Step:3 Lower the dumbbells to the sides of your chest, keeping your elbows slightly bent. | Step:4 Press the dumbbells back up to the starting position, fully extending your arms. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
c8f5cSY,Side Lying Hip Adduction (Male),2,body weight,adductors,"glutes, hamstrings",upper legs,3,https://static.exercisedb.dev/media/c8f5cSY.gif,"Step:1 Lie on your side with your legs straight and stacked on top of each other. | Step:2 Place your bottom arm under your head for support. | Step:3 Engage your adductors and lift your top leg as high as possible without rotating your hips or leaning backward. | Step:4 Pause for a moment at the top, then slowly lower your leg back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch sides.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
H6ETwO9,Band V-Up,2,band,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/H6ETwO9.gif,"Step:1 Lie flat on your back with your legs straight and your arms extended overhead, holding the band. | Step:2 Engaging your abs, lift your legs and upper body off the ground simultaneously, reaching your hands towards your toes. | Step:3 Pause for a moment at the top, then slowly lower your legs and upper body back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,8.5,8.0,6.0,5.0,3.0,0.0
99rWm7w,Hamstring Stretch,2,body weight,hamstrings,glutes,upper legs,2,https://static.exercisedb.dev/media/99rWm7w.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Step forward with your right foot and shift your weight onto your right leg. | Step:3 Keeping your back straight, slowly bend forward at the hips, reaching towards your right foot with both hands. | Step:4 Hold the stretch for 20-30 seconds, then return to the starting position. | Step:5 Repeat on the other side.",2.0,0.0,0.0,0.0,5.0,2.5,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.0,1.8,0.8,0.8,3.2,8.5,8.0,6.0,5.0,3.0,2.3
DQ0cqkT,Three Bench Dip,2,body weight,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/DQ0cqkT.gif,"Step:1 Sit on a bench with your hands gripping the edge, fingers pointing forward. | Step:2 Slide your butt off the bench, supporting your weight with your hands. | Step:3 Bend your elbows and lower your body until your upper arms are parallel to the ground. | Step:4 Push yourself back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
Y7YcmIJ,Barbell Bench Front Squat,2,barbell,quads,"hamstrings, glutes, calves",upper legs,4,https://static.exercisedb.dev/media/Y7YcmIJ.gif,"Step:1 Start by standing with your feet shoulder-width apart and the barbell resting on your upper chest, just below your collarbone. | Step:2 Hold the barbell with an overhand grip, keeping your elbows up and your upper arms parallel to the ground. | Step:3 Lower your body down into a squat position by bending at the knees and hips, keeping your back straight and your chest up. | Step:4 Pause for a moment at the bottom of the squat, then push through your heels to return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
hMEptv0,Barbell Decline Bent Arm Pullover,2,barbell,lats,"triceps, chest",back,3,https://static.exercisedb.dev/media/hMEptv0.gif,"Step:1 Lie down on a decline bench with your head lower than your hips and your feet secured. | Step:2 Hold a barbell with a pronated grip (palms facing away from you) and extend your arms straight above your chest. | Step:3 Lower the barbell behind your head in a controlled manner, keeping your arms slightly bent. | Step:4 Pause for a moment, then raise the barbell back to the starting position by contracting your lats. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
ztAa1RK,Band Alternating V-Up,2,band,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/ztAa1RK.gif,"Step:1 Lie flat on your back with your legs straight and your arms extended overhead, holding the band. | Step:2 Engage your abs and lift your legs and upper body off the ground simultaneously, reaching your hands towards your toes. | Step:3 As you lower your legs and upper body back down, switch the position of your legs, crossing one over the other. | Step:4 Repeat the movement, alternating the position of your legs with each repetition. | Step:5 Continue for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,8.5,8.0,6.0,5.0,3.0,0.0
4x5Okof,Resistance Band Seated Chest Press,2,resistance band,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/4x5Okof.gif,"Step:1 Sit on a chair or bench with your back straight and feet flat on the ground. | Step:2 Hold the resistance band handles in each hand, with your palms facing down and elbows bent at a 90-degree angle. | Step:3 Extend your arms forward, pushing the resistance band away from your chest. | Step:4 Pause for a moment at the end of the movement, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,8.0,6.0,5.0,3.0,4.5
6ZCiYWQ,Sit-Up With Arms On Chest,2,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/6ZCiYWQ.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Cross your arms over your chest. | Step:3 Engaging your abs, lift your upper body off the ground towards your knees. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,8.5,8.0,6.0,5.0,3.0,0.9
b4b6afT,Weighted Seated Bicep Curl (On Stability Ball),2,medicine ball,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/b4b6afT.gif,"Step:1 Sit on a stability ball with your feet flat on the ground and your back straight. | Step:2 Hold a medicine ball with an underhand grip, palms facing up, and let your arms hang down by your sides. | Step:3 Keeping your upper arms stationary, exhale and curl the medicine ball up towards your shoulders. | Step:4 Pause for a moment at the top, squeezing your biceps. | Step:5 Inhale and slowly lower the medicine ball back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,2.0,4.0,0.0,8.5,0.0,7.5,Hypertrophy Training,3.3,2.2,5.5,5.5,2.8,7.0,8.0,6.0,5.0,3.0,3.8
ezTvXcr,Ring Dips,2,body weight,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/ezTvXcr.gif,Step:1 Start by hanging from the rings with your arms fully extended and your body straight. | Step:2 Lower your body by bending your elbows until your shoulders are below your elbows. | Step:3 Push yourself back up to the starting position by straightening your arms. | Step:4 Repeat for the desired number of repetitions.,0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
o1HGDSq,Exercise Ball Back Extension With Hands Behind Head,2,stability ball,spine,"glutes, hamstrings",back,3,https://static.exercisedb.dev/media/o1HGDSq.gif,"Step:1 Place the stability ball on the ground and lie face down on top of it with your hips resting on the ball. | Step:2 Position your feet against a wall or other stable surface for support. | Step:3 Cross your arms behind your head, with your hands touching the back of your head. | Step:4 Engage your core and slowly lift your upper body off the ball, extending your back until your body forms a straight line from your head to your hips. | Step:5 Pause for a moment at the top of the movement, then slowly lower your upper body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,10.0,6.0,0.0,8.5,0.0,9.0,Functional Training,5.6,4.2,7.3,7.3,5.2,7.0,8.0,6.0,5.0,3.0,5.4
