exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
50BETrz,Biceps Narrow Pull-Ups,2,body weight,biceps,"forearms, shoulders",upper arms,3,https://static.exercisedb.dev/media/50BETrz.gif,"Step:1 Hang from a pull-up bar with your palms facing towards you and your hands shoulder-width apart. | Step:2 Engage your core and pull yourself up towards the bar, focusing on using your biceps to lift your body. | Step:3 Pause for a moment at the top, then slowly lower yourself back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.5,7.0,6.0,5.0,3.0,2.3
B5xca8s,Hands Clasped Circular Toe Touch (Male),2,body weight,glutes,"hamstrings, quadriceps, calves",upper legs,4,https://static.exercisedb.dev/media/B5xca8s.gif,"Step:1 Stand with your feet shoulder-width apart and your hands clasped together in front of your chest. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Lower your hands towards your toes in a circular motion, reaching as far as you can without straining. | Step:4 Pause for a moment at the bottom, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
d1GgzTU,L-Pull-Up,3,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/d1GgzTU.gif,"Step:1 Grab the pull-up bar with an overhand grip, slightly wider than shoulder-width apart. | Step:2 Hang with your arms fully extended and your body straight. | Step:3 Engage your lats and biceps to pull your body up towards the bar, keeping your elbows close to your body. | Step:4 Continue pulling until your chin is above the bar. | Step:5 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
7zdxRTl,Smith Leg Press,3,smith machine,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/7zdxRTl.gif,"Step:1 Adjust the seat and footplate of the smith machine to a comfortable position. | Step:2 Sit on the machine with your back against the backrest and your feet shoulder-width apart on the footplate. | Step:3 Grasp the handles or sides of the machine for stability. | Step:4 Push the footplate away from you by extending your legs, keeping your back against the backrest. | Step:5 Pause for a moment at the fully extended position. | Step:6 Slowly bend your knees and lower the footplate back towards you, returning to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
Nh3mvOO,Dumbbell Reverse Grip Row (Female),3,dumbbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/Nh3mvOO.gif,"Step:1 Stand with your feet shoulder-width apart and knees slightly bent. | Step:2 Hold a dumbbell in each hand with an overhand grip, palms facing your body. | Step:3 Bend forward at the waist, keeping your back straight and your core engaged. | Step:4 Let your arms hang straight down, fully extended, with a slight bend in your elbows. | Step:5 Pull the dumbbells up towards your chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
ywaNfuh,Smith Reverse Calf Raises,2,smith machine,calves,hamstrings,lower legs,2,https://static.exercisedb.dev/media/ywaNfuh.gif,"Step:1 Adjust the smith machine bar to a height just below your shoulders. | Step:2 Stand facing the bar with your feet hip-width apart and toes pointing forward. | Step:3 Place the balls of your feet on the edge of a step or platform, with your heels hanging off. | Step:4 Hold onto the bar for support, keeping your back straight and core engaged. | Step:5 Raise your heels as high as possible, lifting your body weight onto the balls of your feet. | Step:6 Pause for a moment at the top, then slowly lower your heels back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,6.0,4.0,0.0
UIbGx6H,Dumbbell Reverse Bench Press,3,dumbbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/UIbGx6H.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your knees bent. | Step:2 Hold a dumbbell in each hand with an overhand grip, palms facing towards your feet. | Step:3 Extend your arms straight up towards the ceiling, keeping a slight bend in your elbows. | Step:4 Slowly lower the dumbbells towards your chest, allowing your elbows to flare out to the sides. | Step:5 Pause for a moment at the bottom, then push the dumbbells back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
HDYiZcY,Dumbbell Cross Body Hammer Curl V. 2,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/HDYiZcY.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing your body. | Step:2 Keep your elbows close to your torso and your upper arms stationary. | Step:3 Exhale and curl the weights while contracting your biceps, bringing the dumbbells as close to your opposite shoulder as possible. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
mym4hJo,Dumbbell Lying Pronation,2,dumbbell,forearms,"biceps, shoulders",lower arms,3,https://static.exercisedb.dev/media/mym4hJo.gif,"Step:1 Lie flat on a bench with your chest facing down and your arms extended straight down, holding a dumbbell in each hand. | Step:2 Rotate your palms so they are facing up. | Step:3 Keeping your upper arms stationary, exhale and curl the dumbbells as you rotate your palms to face down. | Step:4 Inhale and slowly lower the dumbbells back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
KWdF2JI,Cable Kneeling Triceps Extension,2,cable,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/KWdF2JI.gif,"Step:1 Attach a rope handle to a high pulley and kneel down facing the cable machine. | Step:2 Grasp the rope with a neutral grip (palms facing each other) and bring your hands to the sides of your head. | Step:3 Keep your elbows close to your head and your upper arms stationary throughout the exercise. | Step:4 Extend your forearms by contracting your triceps until your arms are fully extended. | Step:5 Pause for a moment, then slowly return to the starting position by bending your elbows. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
NL6YBwN,Dumbbell Decline One Arm Fly,3,dumbbell,pectorals,shoulders,chest,2,https://static.exercisedb.dev/media/NL6YBwN.gif,"Step:1 Lie down on a decline bench with a dumbbell in one hand, resting it on your thigh. | Step:2 Using your thigh to help raise the dumbbell, lift it up to shoulder width with your palm facing your torso. | Step:3 Rotate your wrist so that the palm of your hand is facing forward. | Step:4 As you breathe in, lower the dumbbell slowly to the side until you feel a stretch in your chest. | Step:5 Exhale and use your chest muscles to bring the dumbbell back up to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
BL3GHeY,Straddle Planche,2,body weight,abs,"shoulders, triceps, chest",waist,4,https://static.exercisedb.dev/media/BL3GHeY.gif,"Step:1 Start in a push-up position with your hands shoulder-width apart and your feet spread wide apart. | Step:2 Engage your core and slowly shift your weight forward, bringing your shoulders over your hands. | Step:3 Bend your elbows and lower your body towards the ground, keeping your elbows close to your sides. | Step:4 Pause for a moment at the bottom, then push through your hands to straighten your arms and lift your body back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
GwYwElT,Self Assisted Inverse Leg Curl,1,body weight,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/GwYwElT.gif,"Step:1 Lie flat on your back on a mat or bench with your legs extended. | Step:2 Place your hands by your sides or under your glutes for support. | Step:3 Bend your knees and lift your feet off the ground, bringing your thighs towards your chest. | Step:4 Pause for a moment at the top, then slowly lower your legs back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,9.5,7.0,5.0,3.0,3.0,5.4
HPlPoQA,Cable Hammer Curl (With Rope),2,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/HPlPoQA.gif,"Step:1 Stand upright with your feet shoulder-width apart and a slight bend in your knees. | Step:2 Hold the cable rope attachment with an underhand grip, palms facing each other, and your arms fully extended. | Step:3 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the cable rope attachment until your biceps are fully contracted and the rope is at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the cable rope attachment back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
SP3hUez,Swimmer Kicks V. 2 (Male),2,body weight,glutes,"hamstrings, quadriceps, calves",upper legs,4,https://static.exercisedb.dev/media/SP3hUez.gif,"Step:1 Lie face down on a mat with your arms extended overhead. | Step:2 Engage your core and lift your chest and legs off the ground simultaneously. | Step:3 Kick your legs up and down in a fluttering motion, as if you were swimming. | Step:4 Continue kicking for the desired number of repetitions. | Step:5 Lower your chest and legs back down to the starting position.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
zILLZ98,Smith Machine Bicep Curl,3,smith machine,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/zILLZ98.gif,"Step:1 Adjust the height of the smith machine bar to be at waist level. | Step:2 Stand facing the smith machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an underhand grip, hands slightly wider than shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary. | Step:5 Exhale and curl the bar up towards your shoulders, contracting your biceps. | Step:6 Pause for a moment at the top of the movement, squeezing your biceps. | Step:7 Inhale and slowly lower the bar back down to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
pH2x2jj,Dumbbell One Leg Fly On Exercise Ball,3,dumbbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/pH2x2jj.gif,"Step:1 Sit on an exercise ball with a dumbbell in each hand, palms facing each other. | Step:2 Place one foot on the ground and extend the other leg straight out in front of you. | Step:3 Lean forward slightly and bring your arms out to the sides, keeping a slight bend in your elbows. | Step:4 Slowly lower the dumbbells down and out to the sides, feeling a stretch in your chest. | Step:5 Pause for a moment at the bottom, then squeeze your chest muscles to bring the dumbbells back up to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch legs and repeat.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
lJJ7Yq8,Cable Lying Fly,2,cable,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/lJJ7Yq8.gif,"Step:1 Attach the handles to the cables and lie flat on a bench with your feet flat on the ground. | Step:2 Hold the handles with your palms facing each other and your arms extended straight above your chest. | Step:3 Keeping a slight bend in your elbows, lower your arms out to the sides in a wide arc until you feel a stretch in your chest. | Step:4 Pause for a moment, then squeeze your chest muscles to bring your arms back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
BLCvwr2,Dumbbell Reverse Wrist Curl,2,dumbbell,forearms,"biceps, brachialis",lower arms,3,https://static.exercisedb.dev/media/BLCvwr2.gif,"Step:1 Sit on a bench or chair with your feet flat on the ground. | Step:2 Hold a dumbbell in each hand with an overhand grip, palms facing down. | Step:3 Rest your forearms on your thighs, allowing your wrists to hang off the edge. | Step:4 Slowly curl your wrists upward, bringing the dumbbells towards your body. | Step:5 Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
bQHPBU3,Dumbbell One Arm Pullover On Exercise Ball,2,dumbbell,pectorals,"triceps, latissimus dorsi, rhomboids",chest,4,https://static.exercisedb.dev/media/bQHPBU3.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and your knees bent at a 90-degree angle. | Step:2 Hold a dumbbell with one hand and extend your arm straight up above your chest. | Step:3 Slowly lower the dumbbell behind your head while keeping your arm straight. | Step:4 Pause for a moment, then raise the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
XaaRnRn,Incline Reverse Grip Push-Up,2,body weight,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/XaaRnRn.gif,"Step:1 Place your hands on the edge of a bench or elevated surface, slightly wider than shoulder-width apart. | Step:2 Extend your legs behind you, resting on the balls of your feet, creating a straight line from your head to your heels. | Step:3 Lower your chest towards the bench by bending your elbows, keeping them close to your sides. | Step:4 Pause for a moment at the bottom, then push yourself back up to the starting position by extending your arms. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
6YUfHPL,Quads,3,body weight,quads,"hamstrings, glutes",upper legs,3,https://static.exercisedb.dev/media/6YUfHPL.gif,Step:1 Stand with your feet shoulder-width apart. | Step:2 Lower your body by bending your knees and pushing your hips back as if sitting on a chair. | Step:3 Keep your chest up and your back straight. | Step:4 Lower yourself until your thighs are parallel to the ground. | Step:5 Push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.,0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
L4ay0PW,Kettlebell Figure 8,3,kettlebell,abs,"shoulders, forearms",waist,3,https://static.exercisedb.dev/media/L4ay0PW.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in one hand. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Pass the kettlebell between your legs, switching hands as it reaches the back of your legs. | Step:4 As the kettlebell comes forward, pass it to the other hand between your legs. | Step:5 Continue passing the kettlebell between your legs in a figure 8 motion. | Step:6 Maintain a steady pace and engage your core throughout the exercise. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
qAmNMJY,Dumbbell High Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/qAmNMJY.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing forward. | Step:2 Keep your upper arms stationary and curl the dumbbells as high as possible while contracting your biceps. | Step:3 Pause for a moment at the top, then slowly lower the dumbbells back to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
rbu5UUb,Cross Body Crunch,2,body weight,abs,obliques,waist,2,https://static.exercisedb.dev/media/rbu5UUb.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands behind your head with your elbows pointing outwards. | Step:3 Engaging your abs, lift your upper body off the ground and twist to bring your right elbow towards your left knee. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat on the other side, bringing your left elbow towards your right knee. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.5,7.0,6.0,5.0,3.0,2.3
ZfyAGhK,Cable Standing Rear Delt Row (With Rope),3,cable,delts,"trapezius, rhomboids, biceps",shoulders,4,https://static.exercisedb.dev/media/ZfyAGhK.gif,"Step:1 Stand facing a cable machine with your feet shoulder-width apart. | Step:2 Hold the cable attachment with both hands, palms facing each other, and step back to create tension in the cable. | Step:3 Keep your back straight and your core engaged. | Step:4 Pull the cable towards your body, squeezing your shoulder blades together. | Step:5 Pause for a moment at the peak of the movement, then slowly release the cable back to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
XVDdcoj,Russian Twist,3,body weight,abs,obliques,waist,2,https://static.exercisedb.dev/media/XVDdcoj.gif,"Step:1 Sit on the ground with your knees bent and feet flat on the floor. | Step:2 Lean back slightly while keeping your back straight and your core engaged. | Step:3 Hold your hands together in front of your chest or hold a weight if desired. | Step:4 Lift your feet off the ground, balancing on your sit bones. | Step:5 Twist your torso to the right, bringing your hands or weight towards the right side of your body. | Step:6 Pause for a moment, then twist your torso to the left, bringing your hands or weight towards the left side of your body. | Step:7 Continue alternating sides for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,7.5,7.0,7.0,6.0,5.0,0.9
fprd84i,Ez Barbell Anti Gravity Press,2,ez barbell,delts,"triceps, chest",shoulders,3,https://static.exercisedb.dev/media/fprd84i.gif,"Step:1 Start by standing with your feet shoulder-width apart and holding the ez barbell with an overhand grip. | Step:2 Raise the barbell to shoulder height, keeping your elbows slightly bent and your palms facing forward. | Step:3 Press the barbell overhead, extending your arms fully. | Step:4 Lower the barbell back to shoulder height and repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,8.0,6.0,5.0,3.0,4.5
SaDOwk7,Backward Jump,2,body weight,quads,"hamstrings, glutes, calves",upper legs,4,https://static.exercisedb.dev/media/SaDOwk7.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Bend your knees slightly and jump backwards, pushing off with both feet. | Step:3 Land softly on the balls of your feet, bending your knees to absorb the impact. | Step:4 Repeat for the desired number of repetitions.",7.5,10.0,3.0,9.0,10.0,7.5,0.0,2.0,8.5,0.0,Strength Training,6.7,8.5,5.9,5.9,7.5,7.5,7.0,6.0,6.0,4.0,6.3
yWxMvB5,Kettlebell Thruster,3,kettlebell,delts,"quadriceps, glutes, core",shoulders,4,https://static.exercisedb.dev/media/yWxMvB5.gif,"Step:1 Start by standing with your feet shoulder-width apart, holding a kettlebell in front of your chest with both hands, palms facing each other. | Step:2 Lower into a squat position by bending your knees and pushing your hips back, keeping your chest up and your back straight. | Step:3 As you reach the bottom of the squat, explosively drive through your heels to stand up, simultaneously pressing the kettlebell overhead. | Step:4 Lock out your arms at the top of the movement, fully extending your elbows. | Step:5 Lower the kettlebell back to the starting position by reversing the movement, bending your elbows and lowering the weight back to your chest. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
za9Ni4z,Barbell Rack Pull,3,barbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/za9Ni4z.gif,"Step:1 Set up a barbell on a rack at knee height. | Step:2 Stand with your feet shoulder-width apart, toes pointing slightly outwards. | Step:3 Bend at the hips and knees to lower yourself down and grip the barbell with an overhand grip, hands shoulder-width apart. | Step:4 Engage your core and lift the barbell by extending your hips and knees, pulling your shoulders back and squeezing your glutes at the top. | Step:5 Lower the barbell back down to the starting position by bending at the hips and knees. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
S93zLTG,Resistance Band Seated Shoulder Press,2,resistance band,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/S93zLTG.gif,"Step:1 Sit on a chair or bench with your back straight and feet flat on the ground. | Step:2 Hold the resistance band with both hands, palms facing forward, and bring it up to shoulder level. | Step:3 Press the band overhead, extending your arms fully. | Step:4 Pause for a moment at the top, then slowly lower the band back down to shoulder level. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,8.0,6.0,5.0,3.0,4.5
fSrPP6B,Triceps Press,2,body weight,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/fSrPP6B.gif,"Step:1 Stand with your feet shoulder-width apart and your knees slightly bent. | Step:2 Extend your arms straight out in front of you, parallel to the ground. | Step:3 Bend your elbows and lower your body towards the ground, keeping your upper arms close to your sides. | Step:4 Pause for a moment at the bottom, then push yourself back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,6.5,8.5,0.0,2.5,6.5,0.0,2.0,0.0,7.5,Hypertrophy Training,2.9,3.3,5.6,5.6,2.8,8.5,8.0,6.0,5.0,3.0,3.8
o5Jsk92,Dumbbell One Arm Bench Fly,3,dumbbell,pectorals,shoulders,chest,2,https://static.exercisedb.dev/media/o5Jsk92.gif,"Step:1 Sit on a flat bench with a dumbbell in one hand, resting it on top of your thigh. | Step:2 Lie back on the bench, keeping the dumbbell pressed against your thigh. | Step:3 Using your free hand, help lift the dumbbell up to the starting position. | Step:4 Hold the dumbbell directly above your shoulder with your arm extended and palm facing inward. | Step:5 Lower the dumbbell out to the side in a wide arc, keeping a slight bend in your elbow. | Step:6 Pause when your arm is parallel to the ground, then reverse the movement and bring the dumbbell back to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch arms and repeat.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
NAkmgdx,Arms Overhead Full Sit-Up (Male),2,body weight,abs,"hip flexors, lower back",waist,3,https://static.exercisedb.dev/media/NAkmgdx.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Extend your arms overhead, keeping them straight. | Step:3 Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is upright. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
05Cf2v8,Impossible Dips,2,body weight,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/05Cf2v8.gif,"Step:1 Position yourself between two parallel bars with your arms fully extended and your body suspended in the air. | Step:2 Bend your knees and cross your ankles. | Step:3 Lower your body by bending your elbows until your upper arms are parallel to the ground. | Step:4 Pause for a moment, then push yourself back up to the starting position by straightening your arms. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
KwFGiEP,Dumbbell Lying One Arm Rear Lateral Raise,1,dumbbell,delts,"traps, rhomboids",shoulders,3,https://static.exercisedb.dev/media/KwFGiEP.gif,"Step:1 Lie face down on a flat bench with a dumbbell in one hand, hanging towards the floor. | Step:2 Keep your arm straight and lift the dumbbell out to the side, away from your body. | Step:3 Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position. | Step:4 Repeat for the desired number of repetitions, then switch to the other arm.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
O8o7q4d,Dumbbell Press On Exercise Ball,3,dumbbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/O8o7q4d.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and dumbbells in each hand, resting on your thighs. | Step:2 Slowly walk your feet forward, rolling the exercise ball until your lower back is supported on the ball and your knees are at a 90-degree angle. | Step:3 Raise the dumbbells to shoulder height, palms facing forward. | Step:4 Press the dumbbells upward until your arms are fully extended. | Step:5 Pause for a moment at the top, then slowly lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
Ie9UGty,Lever Seated Calf Press,3,leverage machine,calves,"soleus, hamstrings",lower legs,3,https://static.exercisedb.dev/media/Ie9UGty.gif,"Step:1 Adjust the seat of the machine so that your shoulders are aligned with the lever pad. | Step:2 Place your toes on the lower portion of the platform and position your knees under the lever pad. | Step:3 Grasp the handles on the sides of the seat for stability. | Step:4 Press the lever pad down by extending your ankles, lifting your heels as high as possible. | Step:5 Pause for a moment at the top of the movement, then slowly lower your heels back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
